Review,Date,Stars
"I can't sign in today. biometrics and password aren't working. I've had this same phone almost 2 years. I am still able to sign in on the website, so...",2025-04-15,2
it never wants to open. I always have to do several tries.,2025-04-14,2
really tired of getting promoted with the same marketing garbage every time I log in,2025-04-14,2
Basically useless if you wanna do stuff when you're outside the US,2025-04-13,2
"It works fine, but there's constant ""adds"" trying to get you to open other accounts or sign up for coupons that are place strategically so that you often click them by accident. It's pretty annoying.",2025-04-11,2
app hasn't worked in 3 days to open,2025-04-11,2
"now all in Spanish, I need English !!",2025-04-10,2
My name is Cheryl I'm a customer of Kohl's and I buy stuff there. I don't want to use Capital One. if I do half to used them I will cancel my account. I don't want to use it.if I do half to pay capital one cancelled every thing after my last Kohl's card $12 for Capital is ridiculous..when I pay a lot at Kohl's. thank you Cheryl,2025-04-08,2
"I can't make payments through the app. I've been getting error messages that ""something went wrong"" for a few months now.",2025-04-08,2
could be little bit more convenient for the customer to many errors in the app function definitely need more customer feedback to improve app,2025-04-08,2
Upgrade needed.,2025-04-08,2
"app lacks basic features: no multi-factor authentication? no way to manage scheduled transfers, e.g. skipping a recurring transfer?",2025-04-07,2
"it confuses. am I on it now? do I download it now? can I do anything here without typing ""get"".",2025-04-07,2
Hard to navigate. Features don't always work.,2025-04-07,2
no real benefits,2025-04-07,2
I tried to make a payment and couldn't do so for days,2025-04-06,2
it could be easier to navigate like the security tab c should be where you can lock your card. or it should be right on the front page so after you use it you can lock it immediately and not have to navigate to find it.,2025-04-06,2
The BANK needs to record if and when a payment is cashed by the recipient. You get that information. That was part of your old system and standard in checking accounts. I was told that you returning to your former system months ago.,2025-04-06,2
"I'm not too happy with them. I pay my bill every month on time.And haven't had to pay interest at all on it.And the only would only give me a hundred dollars more.I wanted a thousand dollar credit.That way, I can spend a little bit more money and pay it back every month or felt paying interest",2025-04-06,2
sad,2025-04-05,2
it works mostly a lot of features need to be updated so they work properly,2025-04-05,2
no thanks.,2025-04-04,2
locks up when signing on. icon missing after update 4/4/25,2025-04-04,2
Trying to buy gift cards with my rewards and will not let me. Kinda frustrating.,2025-04-04,2
ok,2025-04-04,2
You putting me through to much!,2025-04-04,2
take to long up load money on card,2025-04-04,2
Unfortunately the interest rates are ridiculous. I've had multiple capital one cards for years. This last year is the first time I've actively used my cards due to a medical emergency. So I'm getting to see how with constant payments even over payments their interest keeps my accounts getting higher instead of better. I'm ready now to be blessed to pay them off and rid myself of them.,2025-04-04,2
will not upgrade on my phone,2025-04-03,2
"I could not be more sick of the advertisements from the bank. Your bank isn't supposed to try to get you to spend money. There is no opt out. Open the app and get them shoved in your face. Cleary, this app is more concerned with getting you to spend money on products they get kick backs on then helping you access your financial data.",2025-04-03,2
it's slow to update date your credit,2025-04-03,2
Never any live person to talk with to correct issues. The Ai is ridiculous! Lastly no way to request lower rates. now their creditwise keeps showing my credit bad when it is not.,2025-04-03,2
App kept randomly opening for no reason. Uninstalled cuz that worries me.,2025-04-02,2
confusion 😕,2025-04-02,2
It is awful,2025-04-01,2
I don't like that it opens automatically every time I open my phone.,2025-04-01,2
hacked. could not get into my acct. on my spp with google.,2025-04-01,2
depositing checks on the app is the worst. i have never gotten it to work. No matter how still I am it is blurry. dont make it an option if its not possible.,2025-03-31,2
"after I submitted my fingerprint, there's no promt to continue",2025-03-31,2
not a lot of options,2025-03-31,2
"this app should not show old settled accounts. it's like reminding your partner of a mistake that they made a long time ago,but has been resolved. delete my old cc accounts.",2025-03-30,2
it won't ever let me use the virtual card,2025-03-30,2
not certain if virtual card is activated,2025-03-30,2
still waiting for my card which is running super late being delivered to me,2025-03-29,2
Can't do everything on the app.,2025-03-29,2
difficult to navigate. charges aren't explained well,2025-03-28,2
When I try to use the major features the app just reports that there has been an unexpected error. The usual IT fixes did not resolve this.,2025-03-28,2
"Each and every time I try to sign in, it doesn't recognize my user or password so I have to change it every single time. Frustrating",2025-03-28,2
multiple problems adding debit card to Google wallet,2025-03-27,2
"it takes forever for transactions to process, I'm talking way longer than the 3 business days it claims to take. its a little weird to navigate when looking for information",2025-03-26,2
it glitches way too often making using very frustrating. also doesn't update in a timely manner. not very happy with app if I'm being honest.,2025-03-26,2
freezes all the time making it difficult to pay payments,2025-03-26,2
"Stop with the stupid updates. The few times I need to use it, I'm often blocked and have to install another update. The changes are not needed, and can't be undone if I don't like them. And if it's really ""security"" updates that are needed so often, then it's not safe to use the app in the first place. But that's the most over-used excuse anyway. I didn't download the app just so some developer could justify his job by making worthless changes. Keep it simple, and accessible.",2025-03-26,2
it has been giving me a hard time to receive funds on the zelle app because it shuts that down and goes to the capital 1 app,2025-03-25,2
not reliable,2025-03-25,2
to hard to keep up,2025-03-25,2
misleading,2025-03-24,2
"No real person to help, you just have to hope its on the website!",2025-03-24,2
No longer able to see my virtual card after the update.,2025-03-24,2
"Your mobile app is a little confusing to navigate around, plus there are some ads which take up a large portion of the screen",2025-03-23,2
trying to transfer money takes 10 to 15 minutes. lots of buffering and non responsiveness. very annoying..,2025-03-23,2
could be faster but it's fine,2025-03-23,2
I don't shop at the majority of the offerings.,2025-03-21,2
tried to make a payment and balances didn't match,2025-03-21,2
There are better options. Credit wise hasn't updated since November 2023. I stopped using the card and the app.,2025-03-21,2
"Overall the app is okay but it doesn't show my virtual card number, it says it hit a snag and then it won't show it. I have to go to a browser to see it. remove this feature or fix it in the app.",2025-03-21,2
I don't like the new look. Th e layout is too small.,2025-03-20,2
gone downhill over the years. too many annoying popup messages now for services I have no interest in.,2025-03-20,2
"Suckiest card ever! My gawd - I've been trying forever to log in. Since day 1 - it's been the most frustrating account to have. Acct reps are unaware of the OFFERS associated with this card. When I finally signed in, I click on the offers I would like to participate in the future and the offers don't stay. The Rep says I don't have any rewards - it's not the REWARDS, it's the OFFERS - two different things. When I get out of my APP, I can't log in again because it doesn't recognize me!!!",2025-03-20,2
"it used to be easy to change amount in bill pay, not anymore",2025-03-20,2
"You guys need to add in different forms of 2F-Authentication. Given the past security breaches it almost feels like you guys want people to lose their money. Add in email and most importantly an authenticator app option. I feel significantly more safe using my authenticator app. Other than this, I really have no problems with the app or service. Regarding bank accounts, security should always be a #1 priority before anything else, and lacking better features is a major problem in my opinion.",2025-03-19,2
not letting me in because I don't provide income even though I provided it when I signed up that you wouldn't believe is stupid.,2025-03-19,2
not so good,2025-03-19,2
I do not like to have to put in my password every time I want to check a balance. you should be able to do that from the home screen without having to login,2025-03-19,2
It always tells me we ran into a problem submitting your request,2025-03-19,2
"So so options could be easier to get to, and there are ways to display credit in a better and more visually recognized way. You could offer charts or graphs the review to depict things. Certain things should be available on the app, too, like increasing your credit limit or",2025-03-18,2
"Barely f7nctional, a minimalist app w very few functions, no Zelle or similar options, transfer between banks super slow, listing of past purchases very weirdly displayed. Not the most practical or well designed app at all. lot of room to improve. in case youneed practical ideas that would actually help customers, you can contact me directly. 2 stars w indulgence...",2025-03-18,2
"More about the institution this app represents than this app, but they are some lying trash bags! They refuse to own up to their advertised claims. They screw around yet another business day thier lies will be reported as false advertising! If you don't do checking through this app and only credit its a decent app but is still pretty barebones in my opinion.",2025-03-18,2
"Update 3/17/25: A recent update has broken the app even more. Often when you start the app you get a ""still there?"" prompt. No matter how you respond, you get a blank screen and have to force stop the app to use it next time. There are intrusive ads that get in the way of getting things done. This app used to be great, but has been going downhill.",2025-03-17,2
every time I try to click on the link in my text messages there's just the proverbial circle,2025-03-17,2
"Not the best, so far, has given me trouble getting a debit card. Because of that I can not access my money. And it's very inconvenient.",2025-03-17,2
App does not update accordingly,2025-03-17,2
The interest rate is too high.,2025-03-17,2
I get something wen wrong and errors all the time,2025-03-17,2
it won't let me go online,2025-03-16,2
"The ads are outrageous. Everytime you open it up it prompts you about some promotion or coupon. I'm trying to bank here, it's serious and requires the company and app to take it seriously too. Can you imagine if a bank teller tried to sell you something when checking your balance then again when depositing cash and again when transferring money? Do better.",2025-03-16,2
"Typically I'd want to give this app a great review. But alas, as of this writing, I can not in good conscience tell a lie. This app has been experiencing some unpleasant glitches, one of which is driving me crazy. I can't view my virtual cards. It's giving me an error mes6sage and of course Eno, being THE worst assistant, can't help.",2025-03-16,2
"The app is great. It's your customer service that's trash. I make all of my charges on my credit card then pay it all off at the end of the month as to avoid interest but get rewards. every time I talk to a CSR they seem unsure. when you're dealing with money, there are no maybe and possibly. math is an exact science! it's scary your reps know less than I do about a product they're meant to sell! hate to do it but its time to move the rest of my money!!",2025-03-15,2
"Your app isn't allowing me 2setup payment w/my EBT bank account numbers on this credit-card 'app' (application of data program). I've scheduled a payment of t/total transactions-completed balance for t/14th: one day prior 2/t/due date. I have 43 grand in that account, so insufficient-funds isn't t/problem. Does not work w/""Samsung Pass""; neither t/fingerprint entry, password entry, etc. I had 2reset my password as well & entered it correctly twice. I'm calling your Security & my bank. Hacked ???",2025-03-15,2
Not easy to make a payment on your phone. It's inconvenient.,2025-03-14,2
CO venture X. I'm rating this company not the app 2/5. This is a TRAVEL card and I use it every week. I have been double charged for hotels numerous times. Then a refund happenes in 3 to 5 business days. I've had issues on international flights leaving me in another country fighting to get to my destination. You get a lot of points back but you have to use their app to get the points. This limits you on flights and hotels. which a lot of the times are more expensive on the app. Get it togetherCO,2025-03-14,2
Waiting over a week for your paycheck to get into your account is awful. This may not be an app problem but it's a problem for me.,2025-03-14,2
Ever since last December my credit got played with it was almost over a 600 in last December and then by February tremendously went down 👎😡🤬💢 instead of it going up but I always paid my bills 💸💸💵💵💰💰💰💰 it makes a good man think he is wasting money with Capital One.... My mother used to work for Capital One and my mother always said to trust Capital One because y'all are good people and you knew what y'all are doing,2025-03-14,2
I have app I stalled on phone. When I open it it asks me to download and open the app and then my saved password doesn't work. I really dislike this version of the phone app,2025-03-14,2
It keeps saying something is not working,2025-03-13,2
Doesn't take the money out the way it should,2025-03-13,2
Every time I try to deposit a check there are issues with the app saying the amount is incorrect but it isn't. Very frustrating to the point I am looking to move my funds elsewhere.,2025-03-13,2
It takes forever to load.No problems before the update.,2025-03-12,2
Worst customer support I've spoken to for a bank. I had one question.,2025-03-12,2
Not too informative or I'm just doing something wrong but because of that I struggle understanding this app,2025-03-12,2
Idk ! i feel like this along with other banks dont take care of their customers especially dealing with money. You cant keep people waiting on direct deposit etc people have to pay bills .,2025-03-11,2
"Why can't I add a debit card and make an instant payment? You have it set up on my app to go from my bank account. Even when I call the number, it still makes it come from my account. My wife has a debit card set up on her app to make an instant payment. So why can't I???",2025-03-11,2
it lags too much. sometimes it works and sometimes it doesn't especially early morning,2025-03-11,2
"Doesn't let me set up Google pay says ""hit a snag everytime""",2025-03-10,2
My Cap One app does not work. Please fix it for me.,2025-03-10,2
"Makes no sense!! Cap. 1 policy is ""They will not take a debit card payment"" (which is immediately paid) from the the exact same account they accept the ACH from.( that takes 5 to 10 days to clear.) The ACH payments and refunds take forever to process and post and the card is slow to update..",2025-03-10,2
"I have activated my card 3 times so far. Once in an app, but wasn't activated when I used it. I called 800 number to activate is again. I used it twice then deactivated. Chat with AI in an app to activate it again. I hope it works on third time.",2025-03-09,2
Most all the time the app doesn't open and I have to go to the website to do what have to do.,2025-03-09,2
I had to repeat the process 4-5 times and I'm still not finished. Irritating!!,2025-03-09,2
Largely works and is functional. But the advertising of other services is intrusive and gets in the way of the task at hand.,2025-03-09,2
"App is ok, I had received charges that I did not authorize. I froze my card reported it on the app, requested a new card. Got a confirmation email about the report. Within half an hour I got a new email saying there was insufficient evidence for the fraud I was liable for the payment because someone benefited from them. I called the # told them I wanted to close the account and even paid for these charges since it wasn't a crazy amount there was zero effort to rectify the situation.",2025-03-08,2
It needs to be easier to make a payment!,2025-03-08,2
"Every single time I login, it requires to send a message to my phone.",2025-03-07,2
Hotel booking continues to declare an error.,2025-03-07,2
Needs work. App freaked out when I tried activating card,2025-03-06,2
It's too complicated,2025-03-06,2
"I am only an authorized user on my mom's account, but as such, I cannot make any payments on the app. I can only view transactions and not even see the total balance on my card. Overall, it's a pretty useless app for me as I am forced to use their website to do anything at all.",2025-03-05,2
Virtual card does not work,2025-03-05,2
"Keeps giving me the error we hit a snag for most of the features. Tried creating a virtual card, adding card to Google Wallet, etc. Pretty annoying app which shouldn't have these basic bugs.",2025-03-04,2
"It's nice to have when you're in need of it, but they don't give you much credit",2025-03-04,2
occasional blackout,2025-03-03,2
Makes me input a text code when I used my fingerprint?,2025-03-03,2
Does not include all my Capital One travel purchases in My Trips section.,2025-03-02,2
Hard to truly understand balance... Not the same info as website... Long delays in updates of transactions... User experience is second to advertised services.,2025-03-02,2
Canot acess nrw account agter my chrcking account was compramised,2025-03-02,2
"Trouble with unauthorized charges, even after I have called numerous times!",2025-03-01,2
"Can't get online card to work,says having trouble",2025-03-01,2
"This app does not work at all on the new Samsung phone. It will work once, then you have to keep restarting your phone for it to work again.",2025-02-28,2
"I am no longer receiving purchase notifications for cards other than my primary card. Previously, I received notifications for all cards, and I would appreciate it if this could be restored.",2025-02-28,2
Very slow website to open,2025-02-28,2
Absolutely love this app. Capitol one can you please add a running total with each transaction? I want to know what my balance is with each transaction. Before i got gas my balance was 10 dollars and now my new balance is 80 ? Show the balance next to each transaction. Pleeeeeease.,2025-02-28,2
I have to keep sending my security and card text,2025-02-28,2
It takes to long for your funds to go back on there,2025-02-28,2
Recientemente ha estado mostrando inestabilidad el sistema ... y mucho pánico en tema de seguridad. Envíos y transacciones se complican a veces por eso porque debes llamar primero y comprobar que no se trata de ningún fraude. Es un buen banco pero valoro más el tiempo que el dinero.,2025-02-28,2
Update 2/24/25. Really? Minus another star. Seriously I love this app because I can pay two separate bills. But what's with all the damn updates? August 13th 2023. Another update? This is getting stupid,2025-02-28,2
Very little customer service in the app. Your AI only gives opinions and doesn't understand direct questions.,2025-02-28,2
Told me I could make a virtual card right away. Lies.,2025-02-28,2
Im getting sick and tired of financial services so ridden with incompatibility that I need special permission to access my own money,2025-02-27,2
I don't like change,2025-02-27,2
"Generally passable but modal popup ads when I'm trying to check my balance is a really bad look. 2025: I'm back to subtract another star for continued ""free coupon"" popups. This is no way to treat customers.",2025-02-27,2
"Sometimes when you need it, it's not there for you.",2025-02-27,2
"My credit score was 688 when I started out with capital. Somehow along the way. I only have one credit cand every time. I try to get another one. They deny me, but my credit card has gone down 300 points. Because. Capital one is state initiated I did not pay a payment for February but I have the proof that I did. I paid 2 payments. Also, they have me down that my payment history is a 100% excellent And that I have Perfect utilization So why is my credit going down so drastically?",2025-02-27,2
"Used to work just fine. Now, either you can't log in or keep crashing. No longer works smoothly like before.",2025-02-27,2
"Why is this app randomly opening on my phone? It's making my phone randomly vibrate and is randomly opening. This is not normal and I know it's this app. If I didn't go and click on the app or a notif, it shouldnt be opening! I've had issues with CapOne in the past so this is ticking me off.. someone needs to read out to me ASAP, look into this. This is the 2nd device I've had and the same thing is happening.",2025-02-27,2
I keep getting letters saying you can't contact me or I'm not using the app for my 4 accounts but I use it to check my accounts numerous times a month. Quit wasting my money on postage,2025-02-27,2
Since last update fingerprint recognition doesn't work.,2025-02-26,2
"Directs me do a defunct google pay, won't work with google wallet. Failing to keep up with such a major shift is an unforgivable failing. Please update your services.",2025-02-25,2
Please update home screen interface and better push notifications vs email.,2025-02-25,2
"Confusing directions on installing on this phone and others, and what install technique still don't understand it...",2025-02-25,2
Slow,2025-02-24,2
The app and website is not good at all,2025-02-24,2
"1 payment allowed from PayPal in your lifetime. Unfortunately PayPal is where my check is deposited if this is true for you also, stay away from this card. Paying your bill us a headache.",2025-02-24,2
Takes a long time to open,2025-02-23,2
"I gave this app a previously good review. It basically is still easy to use, the issue I actually have now is I'm being forced to update when I don't want to. I don't care for that especially since seems to be an update every couple weeks. If I don't want it updated, quit locking me out of my account. A quick update. The app has gotten worse, I'm going to go back to paper billing and just delete the app.",2025-02-23,2
I was in your data breach but nobody never sent me none I would like to claim my phones I'm a developer for Google and my information was exposed in the data breach,2025-02-22,2
I'm very disappointed after making all kinds of payments on my auto account for years now that I fell behind and trying to catch up I can't login to my account!!! If all apps worked like this one the world would be a better place to live in!!,2025-02-22,2
Very ineffective. Can't process my username change. Right now as I try to give feedback I get the spinning circle of death here too...,2025-02-21,2
You'll charge to much interest,2025-02-21,2
"If you guys put the score down fast, when someone pay put it back up fast y'all playing games with the scores just do the same when down when up same timeing.",2025-02-21,2
It's not the worst but miles behind it's competition,2025-02-21,2
.good card yo start building your credit but the app crashes all the time,2025-02-19,2
"Every second or third sign-in attempt, the app actually signs in.",2025-02-19,2
Doesn't give early pay day,2025-02-19,2
Can not sign in because it keeps changing phone number and will not send code,2025-02-18,2
Can't access zelle,2025-02-17,2
Late fees,2025-02-17,2
"There's no online chat or mail support, only phone. I loathe phone trees, so my satisfaction with Capital One is much lower because of this. The app is decent overall, but it needs fewer clicks for making a payment - I always select the same options and it should default to those (including the pay today option vs pay on due date option)",2025-02-17,2
Too much extra nonsense.. not needed,2025-02-17,2
Sometimes doesn't open,2025-02-17,2
"You asked for a rating, here you go. It's a banking app. It works. Literally nothing amazing about it.",2025-02-16,2
How much do you want to bet that Capital One has no reason or any clue as to why their credit card never sends purchase notifications on gas purchases?,2025-02-16,2
The amount of ads you prompt when i load this app is disgusting that is my only problem it functions well its super convenient but i am thinking of switching credit cards just so i dont get blasted by ads whenever i wanna pay you money.,2025-02-15,2
Will not let me make charges with a grocery store while trying to buy food,2025-02-15,2
Would be nice if could actually pay your bill it worked first few times but has in months. Have to call instead so app doesn't make it easy like it said it did.,2025-02-14,2
"Won't sign me in,or activate my new card",2025-02-14,2
Maybe 1 more star... waiting on files to be cleaned up,2025-02-14,2
"difficult to actually access your credit limit before your card arrives. keeps popping up that I can add a virtual card to my mobile wallet. but then says I'm not eligible, over and over again",2025-02-14,2
"Weekend transfers have been suspended, and when you do perform a transfer during the week...it takes hours or the next day",2025-02-13,2
stop receiving push notifications on spending.,2025-02-13,2
"When I went to check on my account and saw a different symbol for the Capitol One app, I was apprehensive and thought I was hacked. I uninstalled the app and went to the playstore to add it back. The same new symbol appeared. In the new digital environment we are now living through, Americans probably need unnecessary change.",2025-02-13,2
Slow response,2025-02-12,2
"I get a message saying that there is a charge to my card, but then can't find where it's at.",2025-02-12,2
I have been asking that you send hard copy bills to my home. Can't log into my account on line,2025-02-12,2
Push notifications disappeared when I upgraded my phone to Galaxy S25. Will give higher review when/if fixed.,2025-02-12,2
Used to love using this app however lately it continues to buffer without ever logging me in.,2025-02-11,2
App quit working after the last update,2025-05-24,3
Since latest update I can't open the app unless I restart my phone each time. It gives a continuous loading signal and never opens.,2025-05-23,3
Capital one is a joke. Choose someone else. Gave me the run around for a month because my bank wouldn't give them personal information. They said my payment wasn't rejected and that Capital One does not need that information.,2025-05-23,3
quick silver sucks donkeys,2025-05-23,3
this app never works,2025-05-23,3
"Ok app, BUT DOES NOT GIVE AN ASCENDING TOTAL WITH EACH CHARGE.. THEREFORE, THE AMOUNT DUE EACH MONTH DOES NOT REFLECT THE ACCURATE AMOUNT ON THE CARD.. LIKE BOA'S APP DOES ........ In 2025 problem remains the same.... would use you much more except for the previously stated reason..",2025-05-23,3
I unistalled the app and re installed it.It is still slagging. Doesn't want to open. So annoying!! Please fix issue.,2025-05-23,3
"App does not load, uninstalled and reinstalled multiple times but no use. only work around is by restarting the phone everytime I want the app to start. very frustrating.",2025-05-23,3
It sucks. it never remembers my password.,2025-05-23,3
this has to be the worst app I have ever used . it never works ..I got a card through kohls and I am.forced to go into the store and make payments because THE STINKING APP IS GARBAGE . . AVOID THIS APP AT ALL COSTS,2025-05-23,3
not getting answers to help me,2025-05-23,3
not the best app or service to recommend,2025-05-23,3
"Do you like giving banks even more money? How about wasting your time? Not only does this app collect and sell your data, they keep adding new ads and popups while reducing the apps functionality and creating more bugs. I uninstalled bc I was so sick of it and reinstall only to deposit checks. well now that's buggy, too! Took about 20 mins and 5 attempts. Thanks for nothing capital one. I honestly don't know why I'm still with this bank. This just pushed me to look harder for a new one.",2025-05-22,3
it is not working every time I try to sign in the wheel just spins I can go online and sign in why is the app not working I'm on Android,2025-05-22,3
Stay away from this card If you pay it off within 26 days they consider that credit cycling and will cancel your credit card,2025-05-22,3
"can't open the app or navigate between screens without getting bombarded with ads. this is a banking app, not a sketchy website. do not show me ads. capital one is just the worst",2025-05-22,3
not good,2025-05-22,3
"Avoid Capital One at all cost, they have the worst policies against consumers.",2025-05-22,3
Samsung 10+ User. This app stopped working a month ago. I thought it would be fixed by now. I've uninstalled and reinstalled it to no avail.,2025-05-22,3
all of Capital one security system is a joke. all you need is a log on ID and password and you go right. there is no 2FA or any other feature that prevent accounts hacking. I cannot believe such a large bank and their security is a joke.,2025-05-22,3
capital one sucks,2025-05-22,3
I more annoyed with how the bank is growing rapidly on the backs of customers....cant wait to close my accounts,2025-05-22,3
very cumbersome at best to book things through travel portal,2025-05-22,3
Transfers to my accounts using this app take way too long. I often find myself wondering where is my money. The money at my bank might be withdrawn for 3 days and still not showing up in my capital one account. When transfering out of capital one the money is instanly no longer available but takes close to a week for a bank to actually get the funds. Transfers between my capital one savings and capital one checking take 4 days. Imagine the interest from all the customers for this time period.,2025-05-22,3
will not login,2025-05-22,3
horrible to use,2025-05-22,3
I'm trying to access Zelle,2025-05-22,3
App won't go past login screen. Just sits there and spins. This needs to be fixed!,2025-05-22,3
Can take weeks to months for simple phone number verification to be registered. Even though my number is in the system and on the app I continue to get an error message stating they don't have my number. This means I have to call in and manually process items I would normally be able to do on my own with simple text verification.,2025-05-22,3
I could not get on no matter how many times I tried I could not get on seems like everything I did was wrong and it started over and over and over I have an activated this card and I don't know how I want a phone number to activate this card that's the easiest way for me I do not know computers or phones I don't like using them,2025-05-21,3
After latest update app now after logged in app I can see only Current balance in first opened window. Available credit I can see in second window. Return back when customer can see both Current balance and Available credit at the same time in first opened window after logged in app. Current balance must be changed immediately after last transaction (not after 3 days after last transaction).,2025-05-21,3
"cannot deposit checks as it keeps telling me that it can't read the check numbers. I am taking perfectly clear pictures every time and it refuses to work. I can't even get this app on my old phone to upload the check either so I guess I'm just out of luck. you are the biggest credit card company in the USA, this is unacceptable. fix your app",2025-05-21,3
App nor website gives you your statement balance. Seems like they do it on purpose so they can charge interest. And if don't pay full statement balance they punish you 3 month charging interest even if you pay statement balance on other months. This confuses customers since it mixes statement balance with current charges and make it a total balance but doesn't differ from current charges and last month balance.,2025-05-21,3
"The app is quite annoying, I have a paid charged off account that will never be removed. Usually, it wouldn't be an issue since it's paid, right? Capitol One can't remove it from their online system, on the client side, so that we can use the online services. All the things the app boasts about having and being able to use, are forever limited and unusable. Like the ""amazing"" Eno chat function to control your account.",2025-05-21,3
The app used to be fantastic but it's been a couple weeks now that it hasn't been able to log me in. Just an endless loading circle after entering my account info.,2025-05-21,3
"Travel portal is awful. The prices are, more often than not, more expensive on Cap 1. When they're not, they claim the original price was double.... then you look on hotel website and the original price is actually around 10% more and the hotel is also giving a code for the 10% off... very deceiving and untrustworthy by Capital One",2025-05-21,3
"I don't know what's going on with the app, but it basically stopped working for me today. Everything else on my phone is fine. I can't log in to my account on the app. I updated the app. Nothing. Uninstalled/reinstalled, nothing. I can log in just fine through the website, but the app isn't working. Please help.",2025-05-21,3
"Can't sign in today on android, tried all day still can't sign in. Fix this. It's just giving me the spinning loading wheel forever. Had to log in on the desktop site",2025-05-21,3
I have a Samsung Galaxy phone and my app won't log in. It just keeps spinning after I enter my login credentials. I even removed the app and added it back with the same results. I am able to log in by going to the internet account. Please fix the app,2025-05-21,3
this app doesn't like working with Samsung or Google always saying can not connect at this time the fact is it's all the time it doesn't work,2025-05-20,3
"with the switch from my Kohls account merging with capitol one it has been hidden. Thinking I didn't have any money to pay off i figured thats why the account was hidden on my capitol one. Nope, it is 3 payments passed due and diminished my credit by 200+ points, this is right before my lease expires in August. I'm basically screwed, dont get ruined by using credit.",2025-05-20,3
opened a checking account with a $300 bonus completed all requirements n have to wait 4 months for bonus to be applied absolutely 🗑️,2025-05-20,3
auto pay is a joke there goes 72 I'm done with capital one,2025-05-20,3
"absolutely cannot log in. unless u consider nonstop buffering a feature. turned off wifi, refreshed, uninstalled and installed, nothing works.",2025-05-20,3
Is CapitalOne merging with Discover or is this fake news? how will it effect the app,2025-05-20,3
Excess spamming of ads. I decline every time I open the app. If you do not fix this I will close my account,2025-05-20,3
"The app will not open at all. It had a recent update. After installing the new update, it still wouldn't open. I uninstall and reinstall still will not open. The website is also not working 😕",2025-05-20,3
glitchy,2025-05-20,3
can't open app,2025-05-20,3
I set up auto pay and it doesn't work. I still have to do it manually and it's still doesn't go threw till the payment is late,2025-05-19,3
not receiving my card after a month of being accepted. every time I try to set up a virtual card it keeps saying something went wrong and try again later,2025-05-19,3
"I've never had an app, so frustrating to set up and access my existing Kohls credit card. Finally, I was able to use it to make a purchase. and now, when I am trying to pay my bill, I get a message that I need to take further action. I can't print the statement or make the payment!",2025-05-19,3
your interest rates are to high.,2025-05-19,3
the day of me setting up my account didn't share any details of or about anything apparently there was suspicious activity on my account which caused my card to be restricted this tells me one of two things either there is some corruption coming from Capital One or the fraud department has a lot of bugs then trying to confirm my identity to unlock my account didn't work try to confirm it through photo of my ID it said there was a problem on their ends ridiculous,2025-05-19,3
"Crashes and doesn't load at all. Used to be great to keep track of everything, now it just crashes and won't start.",2025-05-19,3
shopping offers are a scam and won't work through Walmart app. I'm owed mega bucks.,2025-05-19,3
"I hate this bank with a passion. Everything is out dated & slow. If you're dealing with a budgeted income, you will be screwed. The transfers are the slowest ever taking almost 2 weeks. They hold your checks super long. They love to put your money hostage. I sent a check for rent and they waited to take the funds but let some unauthorized merchant charge and caused my check not to be sent. The money should've been taken first. I am very close to filing a report on this bank.",2025-05-19,3
lock and unlock card is confusing.,2025-05-19,3
"The new look is hard to see and navigate. I would love a way to have the old larger icons back and go back to using a pattern to log in, and not just bio metrics or username and password.",2025-05-19,3
"The app was great, but recently it won't let me sign in, so it's useless. It just keeps spinning and nothing happens. hope this is fixed soon.",2025-05-18,3
"Capital One is awful, and Capitol one does not value its customers",2025-05-18,3
won't accept either of 2 valid phone numbers,2025-05-18,3
"very confusing, I have never paid a bill on line before ,so I hope you understand if I boo boo",2025-05-18,3
"Im glad i can use capital one but the App sucks! The UI is not optimized and i can't find half the things im looking for. Eno is not really any help either and sometimes the app is buggy i have to reset it. Super inconvenient. It keeps telling me that i dont have any eligible numbers for 2fa for some reason and its so frustrating. I hope more effort and care is put into the app soon, as a previous Chase client its pretty dissapointing that Capital one app cant compare.",2025-05-18,3
"Tried to activate my new card and couldn't find where to do it, even after scanning the QR code to do just that!",2025-05-18,3
"User friendliness is below levels of competitors. There's no representative chat and the ai chat is abysmal. The terms of rewards are listed on the benefits page but they are misrepresented and there is no section for disputes, reviews, or complaints. Their only good feature is being able to lock your card from the app, other than that they're behind the game of credit card companies and apps.",2025-05-18,3
it's never working,2025-05-18,3
absolutely sick of having to change my password when biometrics fail and have to redo finger prints. enough to make me not want anything to do with digital banking. I work in construction so biometrics failing often.,2025-05-18,3
atm ate my money and didn't give e receipt,2025-05-18,3
horrible customer service,2025-05-18,3
keeps crashing after new update,2025-05-18,3
for some reason it's not supported on my device guess app is only for rich people who get new phones every year guess I'll have to wait till I can upgrade a perfectly good working phone for a new one,2025-05-18,3
it stop working it will not let me log in. app just buffers,2025-05-18,3
"Even, when you pay your card off in full on every payment due date, your credit is not available for 8 days! TERRIBLE, TERRIBLE CREDIT CARD!!! DO NOT APPLY FOR!!!",2025-05-18,3
At some point it became completely unable to log me in. It'll just sit on the loading button after entering my password and do nothing. Day 10 and it still isn't fixed it's gonna get real ugly when I can't pay my bill.,2025-05-17,3
"The app won't let me sign in, get my username and password, or create a new account. It asks for my last name, birthdate, and SSN. Then it tells me I'm wrong.",2025-05-17,3
when I make payments it takes forever to post.,2025-05-17,3
